date,high,avg,low
7/21/2008,92,83,73
7/22/2008,87,80,73
7/23/2008,80,75,69
7/24/2008,81,75,69
7/25/2008,86,76,66
7/26/2008,87,79,71
7/27/2008,83,75,67
7/28/2008,86,76,66
7/29/2008,89,81,72
7/30/2008,87,80,72
7/31/2008,89,82,75
8/1/2008,90,82,74
8/2/2008,81,74,67
8/3/2008,84,74,64
8/4/2008,85,77,68
8/5/2008,86,78,69
8/6/2008,87,79,70
8/7/2008,86,76,66
8/8/2008,80,72,64
8/9/2008,81,72,63
8/10/2008,81,73,65
8/11/2008,73,66,59
8/12/2008,82,71,60
8/13/2008,83,74,64
8/14/2008,86,75,64
8/15/2008,80,72,64
8/16/2008,81,72,63
8/17/2008,83,74,65
8/18/2008,87,79,70
8/19/2008,83,74,65
8/20/2008,78,68,58
8/21/2008,82,72,62
8/22/2008,83,75,66
8/23/2008,81,74,66
8/24/2008,82,75,68
8/25/2008,85,76,67
8/26/2008,80,71,61
8/27/2008,79,70,61
8/28/2008,84,74,63
8/29/2008,81,74,67
8/30/2008,83,75,67
8/31/2008,84,75,65
9/1/2008,84,74,64
9/2/2008,88,78,68
9/3/2008,83,76,68
9/4/2008,90,80,70
9/5/2008,86,79,72
9/6/2008,81,76,70
9/7/2008,80,74,67
9/8/2008,81,73,64
9/9/2008,75,70,65
9/10/2008,73,66,59
9/11/2008,72,67,61
9/12/2008,70,67,63
9/13/2008,81,73,65
9/14/2008,88,79,70
9/15/2008,83,74,65
9/16/2008,70,66,61
9/17/2008,74,66,57
9/18/2008,73,66,59
9/19/2008,66,59,52
9/20/2008,69,60,51
9/21/2008,80,68,56
9/22/2008,74,67,60
9/23/2008,70,62,54
9/24/2008,69,62,55
9/25/2008,64,60,55
9/26/2008,66,62,57
9/27/2008,69,66,64
9/28/2008,71,68,66
9/29/2008,73,67,61
9/30/2008,69,64,60
10/1/2008,71,64,57
10/2/2008,62,57,52
10/3/2008,62,57,51
10/4/2008,61,54,47
10/5/2008,62,57,52
10/6/2008,64,56,47
10/7/2008,63,54,44
10/8/2008,64,56,47
10/9/2008,75,67,58
10/10/2008,72,65,58
10/11/2008,69,61,52
10/12/2008,70,62,53
10/13/2008,74,66,58
10/14/2008,68,63,58
10/15/2008,70,64,57
10/16/2008,75,65,55
10/17/2008,60,55,50
10/18/2008,58,51,43
10/19/2008,55,49,42
10/20/2008,60,51,41
10/21/2008,61,53,45
10/22/2008,53,47,41
10/23/2008,53,47,40
10/24/2008,57,48,39
10/25/2008,65,59,53
10/26/2008,62,55,48
10/27/2008,64,55,46
10/28/2008,47,43,39
10/29/2008,46,42,38
10/30/2008,48,42,36
10/31/2008,61,51,40
11/1/2008,66,58,50
11/2/2008,50,44,38
11/3/2008,58,52,45
11/4/2008,63,56,49
11/5/2008,64,59,54
11/6/2008,62,60,58
11/7/2008,64,61,58
11/8/2008,60,57,53
11/9/2008,56,52,47
11/10/2008,51,47,42
11/11/2008,51,44,37
11/12/2008,50,45,40
11/13/2008,58,52,45
11/14/2008,64,61,57
11/15/2008,67,63,58
11/16/2008,60,50,40
11/17/2008,47,42,36
11/18/2008,41,35,29
11/19/2008,37,32,26
11/20/2008,38,34,30
11/21/2008,38,32,25
11/22/2008,32,28,23
11/23/2008,36,30,24
11/24/2008,50,42,33
11/25/2008,47,42,36
11/26/2008,45,41,36
11/27/2008,44,40,35
11/28/2008,49,44,39
11/29/2008,46,41,35
11/30/2008,43,40,36
12/1/2008,55,49,43
12/2/2008,45,40,35
12/3/2008,42,37,32
12/4/2008,50,45,39
12/5/2008,41,37,32
12/6/2008,36,32,28
12/7/2008,36,28,20
12/8/2008,30,25,19
12/9/2008,58,44,30
12/10/2008,65,54,43
12/11/2008,43,40,37
12/12/2008,44,38,32
12/13/2008,32,30,27
12/14/2008,49,39,29
12/15/2008,67,58,48
12/16/2008,58,44,30
12/17/2008,42,37,32
12/18/2008,42,39,36
12/19/2008,37,33,29
12/20/2008,31,27,22
12/21/2008,37,31,25
12/22/2008,27,20,13
12/23/2008,31,25,18
12/24/2008,58,45,31
12/25/2008,57,45,33
12/26/2008,41,37,32
12/27/2008,48,45,41
12/28/2008,65,56,47
12/29/2008,47,42,37
12/30/2008,43,38,33
12/31/2008,35,27,18
1/1/2009,26,21,15
1/2/2009,34,29,23
1/3/2009,38,34,29
1/4/2009,42,34,25
1/5/2009,43,41,38
1/6/2009,38,35,31
1/7/2009,38,35,31
1/8/2009,38,34,29
1/9/2009,32,29,26
1/10/2009,30,27,23
1/11/2009,31,28,24
1/12/2009,33,27,21
1/13/2009,41,35,28
1/14/2009,36,26,16
1/15/2009,22,19,15
1/16/2009,16,13,9
1/17/2009,22,14,6
1/18/2009,35,29,22
1/19/2009,33,30,26
1/20/2009,29,24,19
1/21/2009,26,22,17
1/22/2009,37,29,20
1/23/2009,47,39,31
1/24/2009,46,32,17
1/25/2009,27,20,13
1/26/2009,29,24,19
1/27/2009,29,27,25
1/28/2009,41,33,24
1/29/2009,36,31,26
1/30/2009,35,31,26
1/31/2009,27,24,20
2/1/2009,52,39,26
2/2/2009,53,44,34
2/3/2009,34,30,25
2/4/2009,30,24,17
2/5/2009,21,16,12
2/6/2009,32,24,15
2/7/2009,50,39,28
2/8/2009,58,48,38
2/9/2009,45,39,33
2/10/2009,50,43,35
2/11/2009,65,55,45
2/12/2009,57,51,44
2/13/2009,44,38,31
2/14/2009,41,35,28
2/15/2009,42,35,28
2/16/2009,40,34,28
2/17/2009,40,32,24
2/18/2009,44,38,32
2/19/2009,50,39,27
2/20/2009,33,28,23
2/21/2009,42,34,26
2/22/2009,44,38,31
2/23/2009,34,29,24
2/24/2009,37,30,22
2/25/2009,42,33,24
2/26/2009,50,43,35
2/27/2009,61,52,43
2/28/2009,54,43,31
3/1/2009,36,32,28
3/2/2009,28,22,16
3/3/2009,26,19,12
3/4/2009,34,26,18
3/5/2009,43,36,28
3/6/2009,55,47,38
3/7/2009,70,61,51
3/8/2009,64,57,49
3/9/2009,49,44,38
3/10/2009,47,42,37
3/11/2009,58,50,41
3/12/2009,44,38,32
3/13/2009,40,34,27
3/14/2009,51,42,32
3/15/2009,51,47,42
3/16/2009,47,44,40
3/17/2009,55,46,36
3/18/2009,64,53,41
3/19/2009,53,48,42
3/20/2009,46,40,33
3/21/2009,49,40,31
3/22/2009,54,45,35
3/23/2009,44,37,29
3/24/2009,50,39,27
3/25/2009,52,44,35
3/26/2009,45,44,42
3/27/2009,63,54,44
3/28/2009,58,51,44
3/29/2009,52,47,42
3/30/2009,53,47,41
3/31/2009,60,49,38
4/1/2009,49,46,43
4/2/2009,64,54,44
4/3/2009,61,55,48
4/4/2009,54,51,47
4/5/2009,65,55,45
4/6/2009,55,50,45
4/7/2009,49,44,39
4/8/2009,48,42,35
4/9/2009,63,52,41
4/10/2009,59,52,45
4/11/2009,50,46,41
4/12/2009,49,43,36
4/13/2009,57,46,34
4/14/2009,52,47,42
4/15/2009,57,50,42
4/16/2009,64,54,44
4/17/2009,71,57,42
4/18/2009,79,67,54
4/19/2009,63,55,47
4/20/2009,50,46,42
4/21/2009,59,54,48
4/22/2009,56,52,47
4/23/2009,57,50,43
4/24/2009,72,60,47
4/25/2009,88,70,52
4/26/2009,92,80,67
4/27/2009,84,71,58
4/28/2009,90,80,69
4/29/2009,69,59,49
4/30/2009,61,55,48
5/1/2009,71,62,53
5/2/2009,68,61,54
5/3/2009,60,56,52
5/4/2009,57,54,51
5/5/2009,54,53,51
5/6/2009,65,57,49
5/7/2009,70,61,51
5/8/2009,74,65,56
5/9/2009,76,67,58
5/10/2009,70,62,54
5/11/2009,66,58,50
5/12/2009,69,60,50
5/13/2009,67,58,49
5/14/2009,67,62,56
5/15/2009,76,68,60
5/16/2009,71,65,58
5/17/2009,66,59,52
5/18/2009,58,54,49
5/19/2009,69,56,43
5/20/2009,82,67,52
5/21/2009,86,73,60
5/22/2009,84,73,62
5/23/2009,73,67,60
5/24/2009,83,72,60
5/25/2009,81,72,63
5/26/2009,66,60,53
5/27/2009,65,59,53
5/28/2009,61,59,56
5/29/2009,74,65,55
5/30/2009,77,69,60
5/31/2009,81,69,57
6/1/2009,71,61,50
6/2/2009,80,71,61
6/3/2009,72,63,54
6/4/2009,68,62,55
6/5/2009,60,58,55
6/6/2009,76,67,57
6/7/2009,82,73,63
6/8/2009,75,69,62
6/9/2009,71,66,60
6/10/2009,67,63,59
6/11/2009,64,62,59
6/12/2009,80,71,62
6/13/2009,73,67,61
6/14/2009,73,66,58
6/15/2009,72,65,57
6/16/2009,70,63,56
6/17/2009,68,62,55
6/18/2009,64,62,60
6/19/2009,77,70,63
6/20/2009,71,67,63
6/21/2009,78,71,63
6/22/2009,75,70,65
6/23/2009,80,73,66
6/24/2009,76,71,65
6/25/2009,80,72,64
6/26/2009,83,74,64
6/27/2009,81,72,63
6/28/2009,82,74,66
6/29/2009,81,73,65
6/30/2009,84,75,65
7/1/2009,81,74,66
7/2/2009,76,71,66
7/3/2009,78,72,65
7/4/2009,79,73,66
7/5/2009,79,70,61
7/6/2009,83,73,63
7/7/2009,79,70,61
7/8/2009,77,68,58
7/9/2009,73,67,61
7/10/2009,78,69,60
7/11/2009,78,71,63
7/12/2009,81,73,64
7/13/2009,79,70,61
7/14/2009,79,70,61
7/15/2009,82,73,63
7/16/2009,84,77,70
7/17/2009,86,77,68
7/18/2009,83,76,68
7/19/2009,81,73,64
7/20/2009,81,74,67
7/21/2009,71,68,64
7/22/2009,82,73,64
7/23/2009,77,71,64
7/24/2009,78,71,63
7/25/2009,83,75,66
7/26/2009,84,76,67
7/27/2009,83,76,68
7/28/2009,85,78,71
7/29/2009,83,77,70
7/30/2009,85,79,72
7/31/2009,85,76,67
8/1/2009,83,74,65
8/2/2009,74,71,67
8/3/2009,84,77,70
8/4/2009,83,76,68
8/5/2009,85,79,73
8/6/2009,77,72,66
8/7/2009,79,72,64
8/8/2009,78,71,63
8/9/2009,79,75,70
8/10/2009,91,80,69
8/11/2009,87,82,76
8/12/2009,79,75,71
8/13/2009,72,70,68
8/14/2009,86,77,67
8/15/2009,88,79,70
8/16/2009,91,82,73
8/17/2009,92,84,75
8/18/2009,90,79,68
8/19/2009,90,81,71
8/20/2009,89,82,75
8/21/2009,89,81,72
8/22/2009,81,76,70
8/23/2009,84,79,73
8/24/2009,82,76,69
8/25/2009,83,76,69
8/26/2009,85,78,70
8/27/2009,78,73,67
8/28/2009,72,68,64
8/29/2009,72,70,67
8/30/2009,81,74,66
8/31/2009,72,67,62
9/1/2009,74,66,57
9/2/2009,77,67,57
9/3/2009,78,70,61
9/4/2009,83,73,62
9/5/2009,84,77,69
9/6/2009,75,69,63
9/7/2009,74,67,60
9/8/2009,74,68,62
9/9/2009,76,70,63
9/10/2009,68,64,60
9/11/2009,66,61,56
9/12/2009,67,65,63
9/13/2009,79,72,64
9/14/2009,76,69,61
9/15/2009,78,71,63
9/16/2009,70,67,63
9/17/2009,63,59,55
9/18/2009,74,65,56
9/19/2009,70,62,53
9/20/2009,73,64,54
9/21/2009,75,66,57
9/22/2009,73,69,64
9/23/2009,80,75,69
9/24/2009,82,74,66
9/25/2009,69,63,56
9/26/2009,67,61,54
9/27/2009,68,64,59
9/28/2009,72,65,58
9/29/2009,66,60,54
9/30/2009,60,55,49
10/1/2009,55,51,47
10/2/2009,64,56,47
10/3/2009,70,67,63
10/4/2009,74,66,57
10/5/2009,67,60,53
10/6/2009,66,58,50
10/7/2009,69,63,57
10/8/2009,63,58,52
10/9/2009,69,64,59
10/10/2009,66,58,50
10/11/2009,64,55,46
10/12/2009,53,48,43
10/13/2009,64,55,46
10/14/2009,53,47,41
10/15/2009,47,42,37
10/16/2009,46,42,37
10/17/2009,48,45,42
10/18/2009,45,43,41
10/19/2009,55,46,37
10/20/2009,65,55,45
10/21/2009,68,60,52
10/22/2009,74,64,54
10/23/2009,64,57,49
10/24/2009,65,59,53
10/25/2009,62,57,51
10/26/2009,60,53,46
10/27/2009,55,53,50
10/28/2009,57,54,51
10/29/2009,57,53,49
10/30/2009,59,56,52
10/31/2009,71,63,55
11/1/2009,58,54,49
11/2/2009,55,51,46
11/3/2009,60,52,43
11/4/2009,52,47,41
11/5/2009,53,48,42
11/6/2009,50,44,37
11/7/2009,53,44,35
11/8/2009,69,58,47
11/9/2009,67,58,49
11/10/2009,65,61,56
11/11/2009,57,53,48
11/12/2009,50,48,45
11/13/2009,55,52,48
11/14/2009,57,55,52
11/15/2009,66,60,54
11/16/2009,59,54,49
11/17/2009,55,51,46
11/18/2009,53,48,42
11/19/2009,59,53,47
11/20/2009,61,55,48
11/21/2009,57,52,46
11/22/2009,55,50,45
11/23/2009,50,47,44
11/24/2009,58,53,48
11/25/2009,51,50,49
11/26/2009,57,54,50
11/27/2009,50,47,43
11/28/2009,50,46,42
11/29/2009,59,49,39
11/30/2009,57,49,40
12/1/2009,47,41,35
12/2/2009,56,49,41
12/3/2009,66,59,51
12/4/2009,52,48,44
12/5/2009,45,39,33
12/6/2009,38,36,33
12/7/2009,39,36,32
12/8/2009,44,39,34
12/9/2009,53,43,33
12/10/2009,46,37,27
12/11/2009,29,25,21
12/12/2009,37,31,25
12/13/2009,52,43,34
12/14/2009,46,43,40
12/15/2009,52,47,42
12/16/2009,42,35,28
12/17/2009,31,26,20
12/18/2009,30,23,16
12/19/2009,30,26,21
12/20/2009,34,28,21
12/21/2009,36,32,28
12/22/2009,36,30,23
12/23/2009,30,25,20
12/24/2009,39,32,24
12/25/2009,38,36,33
12/26/2009,54,46,37
12/27/2009,55,48,40
12/28/2009,43,37,30
12/29/2009,31,24,16
12/30/2009,32,26,19
12/31/2009,35,32,29
1/1/2010,40,37,33
1/2/2010,34,26,17
1/3/2010,22,20,17
1/4/2010,30,25,19
1/5/2010,30,25,20
1/6/2010,34,30,26
1/7/2010,37,34,30
1/8/2010,33,28,23
1/9/2010,30,24,18
1/10/2010,28,21,14
1/11/2010,31,26,21
1/12/2010,35,30,24
1/13/2010,35,30,24
1/14/2010,42,36,30
1/15/2010,50,43,35
1/16/2010,49,44,38
1/17/2010,46,41,35
1/18/2010,50,44,37
1/19/2010,48,44,40
1/20/2010,41,38,34
1/21/2010,41,36,31
1/22/2010,44,38,32
1/23/2010,40,34,28
1/24/2010,50,41,32
1/25/2010,57,53,49
1/26/2010,49,42,35
1/27/2010,39,35,31
1/28/2010,42,31,20
1/29/2010,23,20,16
1/30/2010,20,17,13
1/31/2010,30,22,14
2/1/2010,35,30,25
2/2/2010,33,30,27
2/3/2010,39,34,29
2/4/2010,37,33,28
2/5/2010,36,33,29
2/6/2010,33,27,20
2/7/2010,34,26,17
2/8/2010,37,30,23
2/9/2010,42,35,28
2/10/2010,34,32,30
2/11/2010,37,33,28
2/12/2010,37,32,26
2/13/2010,32,28,24
2/14/2010,39,34,28
2/15/2010,40,34,27
2/16/2010,33,31,29
2/17/2010,35,31,26
2/18/2010,40,36,32
2/19/2010,43,39,35
2/20/2010,44,40,35
2/21/2010,46,40,33
2/22/2010,45,37,29
2/23/2010,38,37,35
2/24/2010,42,39,36
2/25/2010,38,33,27
2/26/2010,33,30,26
2/27/2010,38,34,29
2/28/2010,40,37,33
3/1/2010,48,42,36
3/2/2010,47,42,36
3/3/2010,41,38,34
3/4/2010,47,41,35
3/5/2010,49,42,34
3/6/2010,54,43,32
3/7/2010,57,47,37
3/8/2010,61,51,41
3/9/2010,61,53,44
3/10/2010,57,51,44
3/11/2010,53,48,42
3/12/2010,43,41,39
3/13/2010,46,42,38
3/14/2010,50,47,43
3/15/2010,46,44,41
3/16/2010,63,52,41
3/17/2010,66,55,43
3/18/2010,69,60,50
3/19/2010,72,61,49
3/20/2010,74,64,54
3/21/2010,64,58,51
3/22/2010,57,54,50
3/23/2010,53,49,45
3/24/2010,60,52,43
3/25/2010,62,55,48
3/26/2010,52,43,34
3/27/2010,44,37,29
3/28/2010,49,43,36
3/29/2010,53,51,48
3/30/2010,50,46,41
3/31/2010,57,51,45
4/1/2010,70,59,48
4/2/2010,68,58,48
4/3/2010,67,57,47
4/4/2010,76,62,47
4/5/2010,75,66,56
4/6/2010,78,68,58
4/7/2010,92,74,56
4/8/2010,80,72,64
4/9/2010,68,56,44
4/10/2010,62,52,42
4/11/2010,76,64,52
4/12/2010,67,60,52
4/13/2010,56,52,47
4/14/2010,67,56,45
4/15/2010,73,62,50
4/16/2010,57,52,46
4/17/2010,54,50,46
4/18/2010,57,50,42
4/19/2010,63,55,46
4/20/2010,70,59,47
4/21/2010,69,61,53
4/22/2010,72,62,51
4/23/2010,68,56,44
4/24/2010,68,57,46
4/25/2010,52,49,46
4/26/2010,53,51,48
4/27/2010,58,50,41
4/28/2010,56,48,40
4/29/2010,69,57,45
4/30/2010,78,67,56
5/1/2010,85,75,64
5/2/2010,88,77,66
5/3/2010,80,74,67
5/4/2010,81,72,62
5/5/2010,80,69,58
5/6/2010,78,69,59
5/7/2010,73,63,52
5/8/2010,76,63,49
5/9/2010,52,48,44
5/10/2010,61,51,41
5/11/2010,56,50,43
5/12/2010,48,46,44
5/13/2010,67,55,43
5/14/2010,80,68,55
5/15/2010,73,67,60
5/16/2010,72,63,54
5/17/2010,74,65,55
5/18/2010,62,56,50
5/19/2010,64,57,50
5/20/2010,79,67,55
5/21/2010,85,73,61
5/22/2010,74,66,57
5/23/2010,71,65,58
5/24/2010,73,67,60
5/25/2010,82,72,61
5/26/2010,92,79,65
5/27/2010,83,69,55
5/28/2010,70,63,56
5/29/2010,77,69,61
5/30/2010,84,76,67
5/31/2010,86,78,69
6/1/2010,85,76,66
6/2/2010,87,77,67
6/3/2010,87,77,67
6/4/2010,88,80,72
6/5/2010,88,82,76
6/6/2010,89,75,61
6/7/2010,75,66,57
6/8/2010,75,67,58
6/9/2010,68,63,57
6/10/2010,74,66,58
6/11/2010,71,65,58
6/12/2010,79,70,61
6/13/2010,78,72,65
6/14/2010,79,72,64
6/15/2010,81,73,64
6/16/2010,75,70,64
6/17/2010,74,70,65
6/18/2010,86,73,60
6/19/2010,81,73,64
6/20/2010,89,80,71
6/21/2010,87,79,71
6/22/2010,87,79,71
6/23/2010,89,80,71
6/24/2010,91,85,79
6/25/2010,87,79,71
6/26/2010,89,80,71
6/27/2010,91,81,71
6/28/2010,93,85,76
6/29/2010,91,81,70
6/30/2010,79,71,62
7/1/2010,77,70,62
7/2/2010,82,72,61
7/3/2010,89,77,65
7/4/2010,96,85,73
7/5/2010,99,88,76
7/6/2010,103,92,81
7/7/2010,100,90,80
7/8/2010,89,83,77
7/9/2010,90,83,75
7/10/2010,83,78,73
7/11/2010,93,82,71
7/12/2010,94,84,73
7/13/2010,83,78,73
7/14/2010,79,76,73
7/15/2010,87,80,72
7/16/2010,93,84,74
7/17/2010,94,85,76
7/18/2010,94,86,78
7/19/2010,92,82,72
7/20/2010,89,82,74
7/21/2010,93,85,76
7/22/2010,90,82,74
7/23/2010,87,80,73
7/24/2010,97,89,80
7/25/2010,93,82,70
7/26/2010,87,78,68
7/27/2010,91,81,70
7/28/2010,89,82,74
7/29/2010,89,82,74
7/30/2010,85,76,66
7/31/2010,85,76,66
8/1/2010,80,75,70
8/2/2010,85,77,69
8/3/2010,86,79,72
8/4/2010,91,83,75
8/5/2010,95,86,77
8/6/2010,90,80,70
8/7/2010,87,78,68
8/8/2010,89,81,73
8/9/2010,94,84,74
8/10/2010,92,85,78
8/11/2010,93,85,76
8/12/2010,76,72,68
8/13/2010,82,75,68
8/14/2010,82,74,65
8/15/2010,77,72,67
8/16/2010,86,78,69
8/17/2010,91,83,74
8/18/2010,86,79,72
8/19/2010,91,80,68
8/20/2010,90,82,73
8/21/2010,85,76,66
8/22/2010,80,75,69
8/23/2010,70,68,65
8/24/2010,70,67,64
8/25/2010,69,67,64
8/26/2010,82,74,65
8/27/2010,79,70,61
8/28/2010,83,73,62
8/29/2010,94,81,67
8/30/2010,92,82,72
8/31/2010,96,86,76
9/1/2010,96,86,76
9/2/2010,94,86,78
9/3/2010,85,80,75
9/4/2010,81,73,64
9/5/2010,78,70,61
9/6/2010,80,70,60
9/7/2010,89,79,68
9/8/2010,90,78,66
9/9/2010,70,66,61
9/10/2010,74,68,61
9/11/2010,79,69,59
9/12/2010,67,63,59
9/13/2010,77,68,59
9/14/2010,76,68,60
9/15/2010,72,65,57
9/16/2010,72,65,57
9/17/2010,71,65,59
9/18/2010,70,64,58
9/19/2010,81,71,61
9/20/2010,74,67,59
9/21/2010,74,64,54
9/22/2010,87,75,64
9/23/2010,81,74,66
9/24/2010,85,76,67
9/25/2010,89,78,67
9/26/2010,72,68,63
9/27/2010,72,67,61
9/28/2010,73,72,70
9/29/2010,78,71,63
9/30/2010,75,72,69
10/1/2010,74,67,59
10/2/2010,66,59,52
10/3/2010,64,57,50
10/4/2010,55,54,52
10/5/2010,61,57,53
10/6/2010,64,59,54
10/7/2010,71,62,53
10/8/2010,73,64,54
10/9/2010,72,63,54
10/10/2010,69,58,46
10/11/2010,75,66,57
10/12/2010,69,62,54
10/13/2010,64,56,48
10/14/2010,63,57,50
10/15/2010,57,53,49
10/16/2010,58,54,50
10/17/2010,69,59,48
10/18/2010,60,55,50
10/19/2010,59,53,47
10/20/2010,59,53,47
10/21/2010,62,56,49
10/22/2010,53,50,46
10/23/2010,64,54,44
10/24/2010,68,61,53
10/25/2010,74,64,54
10/26/2010,72,68,63
10/27/2010,75,70,65
10/28/2010,74,65,56
10/29/2010,57,52,47
10/30/2010,57,50,42
10/31/2010,58,50,42
11/1/2010,49,43,37
11/2/2010,50,43,36
11/3/2010,54,48,41
11/4/2010,51,49,47
11/5/2010,52,49,45
11/6/2010,51,46,40
11/7/2010,51,44,36
11/8/2010,45,43,40
11/9/2010,54,48,41
11/10/2010,56,51,46
11/11/2010,56,49,42
11/12/2010,62,54,45
11/13/2010,64,55,46
11/14/2010,61,54,46
11/15/2010,57,54,50
11/16/2010,59,56,52
11/17/2010,60,56,51
11/18/2010,55,50,45
11/19/2010,48,44,40
11/20/2010,55,48,41
11/21/2010,48,44,39
11/22/2010,65,55,45
11/23/2010,61,56,50
11/24/2010,50,46,41
11/25/2010,46,43,39
11/26/2010,53,46,38
11/27/2010,42,38,34
11/28/2010,47,41,34
11/29/2010,48,42,35
11/30/2010,57,51,44
12/1/2010,60,50,40
12/2/2010,42,38,34
12/3/2010,40,37,33
12/4/2010,40,36,32
12/5/2010,35,33,30
12/6/2010,35,33,30
12/7/2010,36,33,30
12/8/2010,34,31,27
12/9/2010,30,27,23
12/10/2010,38,30,22
12/11/2010,46,40,34
12/12/2010,56,48,40
12/13/2010,49,35,21
12/14/2010,23,21,19
12/15/2010,27,24,20
12/16/2010,30,27,23
12/17/2010,36,30,23
12/18/2010,36,32,28
12/19/2010,37,34,30
12/20/2010,37,31,25
12/21/2010,38,33,28
12/22/2010,38,33,28
12/23/2010,35,33,30
12/24/2010,40,35,29
12/25/2010,32,29,25
12/26/2010,30,26,21
12/27/2010,28,24,20
12/28/2010,38,31,24
12/29/2010,37,34,31
12/30/2010,40,34,28
12/31/2010,45,41,36
1/1/2011,53,47,40
1/2/2011,52,44,35
1/3/2011,36,32,28
1/4/2011,39,36,32
1/5/2011,39,34,29
1/6/2011,33,30,26
1/7/2011,33,29,25
1/8/2011,31,27,23
1/9/2011,32,29,26
1/10/2011,35,30,24
1/11/2011,31,27,23
1/12/2011,31,28,24
1/13/2011,30,24,18
1/14/2011,30,24,18
1/15/2011,38,31,23
1/16/2011,37,32,26
1/17/2011,27,23,19
1/18/2011,41,33,24
1/19/2011,41,38,35
1/20/2011,35,33,30
1/21/2011,32,25,18
1/22/2011,24,19,13
1/23/2011,24,18,11
1/24/2011,24,15,6
1/25/2011,37,31,24
1/26/2011,35,33,30
1/27/2011,36,33,29
1/28/2011,34,31,28
1/29/2011,36,33,29
1/30/2011,39,33,27
1/31/2011,31,27,22
2/1/2011,30,28,25
2/2/2011,38,33,27
2/3/2011,34,29,24
2/4/2011,34,29,23
2/5/2011,43,37,31
2/6/2011,45,41,37
2/7/2011,45,41,36
2/8/2011,41,30,18
2/9/2011,29,22,15
2/10/2011,29,26,22
2/11/2011,37,28,19
2/12/2011,40,35,30
2/13/2011,46,37,28
2/14/2011,58,48,37
2/15/2011,37,31,25
2/16/2011,48,37,26
2/17/2011,63,55,46
2/18/2011,67,57,46
2/19/2011,54,39,23
2/20/2011,40,31,21
2/21/2011,37,31,24
2/22/2011,36,26,16
2/23/2011,40,31,21
2/24/2011,44,37,30
2/25/2011,57,46,34
2/26/2011,43,37,31
2/27/2011,50,44,38
2/28/2011,60,50,40
3/1/2011,46,40,33
3/2/2011,53,39,25
3/3/2011,33,27,20
3/4/2011,41,34,27
3/5/2011,61,51,41
3/6/2011,54,52,50
3/7/2011,53,44,34
3/8/2011,48,39,29
3/9/2011,45,40,34
3/10/2011,53,46,38
3/11/2011,55,48,40
3/12/2011,56,47,38
3/13/2011,53,47,41
3/14/2011,45,41,37
3/15/2011,47,41,34
3/16/2011,57,48,38
3/17/2011,65,55,44
3/18/2011,77,64,51
3/19/2011,59,49,38
3/20/2011,51,43,34
3/21/2011,45,41,36
3/22/2011,50,45,40
3/23/2011,40,36,32
3/24/2011,44,37,30
3/25/2011,42,35,28
3/26/2011,40,33,26
3/27/2011,45,37,28
3/28/2011,45,36,26
3/29/2011,49,40,31
3/30/2011,53,45,36
3/31/2011,43,40,37
4/1/2011,44,40,35
4/2/2011,55,47,38
4/3/2011,58,50,42
4/4/2011,63,53,43
4/5/2011,67,54,41
4/6/2011,55,47,38
4/7/2011,52,47,42
4/8/2011,49,46,42
4/9/2011,58,49,40
4/10/2011,56,51,46
4/11/2011,81,66,50
4/12/2011,72,59,45
4/13/2011,50,47,43
4/14/2011,69,59,48
4/15/2011,56,49,41
4/16/2011,55,48,41
4/17/2011,61,56,50
4/18/2011,63,55,47
4/19/2011,53,50,47
4/20/2011,65,55,45
4/21/2011,63,53,43
4/22/2011,51,46,40
4/23/2011,61,52,43
4/24/2011,80,67,54
4/25/2011,75,66,56
4/26/2011,83,69,54
4/27/2011,75,68,61
4/28/2011,72,67,61
4/29/2011,69,62,54
4/30/2011,67,59,50
5/1/2011,69,60,50
5/2/2011,63,57,50
5/3/2011,75,65,55
5/4/2011,64,55,46
5/5/2011,65,56,46
5/6/2011,72,61,50
5/7/2011,72,64,55
5/8/2011,74,63,52
5/9/2011,71,63,54
5/10/2011,75,64,53
5/11/2011,71,62,52
5/12/2011,74,63,52
5/13/2011,67,60,52
5/14/2011,64,61,57
5/15/2011,69,64,58
5/16/2011,62,58,53
5/17/2011,60,56,52
5/18/2011,67,61,54
5/19/2011,75,68,60
5/20/2011,64,61,57
5/21/2011,78,67,55
5/22/2011,58,56,54
5/23/2011,67,61,55
5/24/2011,81,74,66
5/25/2011,84,75,65
5/26/2011,78,71,64
5/27/2011,83,74,65
5/28/2011,84,76,67
5/29/2011,82,75,67
5/30/2011,86,78,70
5/31/2011,89,79,69
6/1/2011,90,80,69
6/2/2011,80,71,62
6/3/2011,76,67,57
6/4/2011,75,67,59
6/5/2011,70,63,56
6/6/2011,81,71,60
6/7/2011,87,77,66
6/8/2011,94,84,73
6/9/2011,95,82,69
6/10/2011,87,79,70
6/11/2011,72,66,60
6/12/2011,74,66,58
6/13/2011,73,67,60
6/14/2011,72,65,58
6/15/2011,83,70,56
6/16/2011,84,73,62
6/17/2011,76,70,64
6/18/2011,83,74,64
6/19/2011,83,76,69
6/20/2011,81,74,67
6/21/2011,82,76,70
6/22/2011,80,76,71
6/23/2011,71,69,66
6/24/2011,70,68,65
6/25/2011,80,72,64
6/26/2011,79,73,66
6/27/2011,82,74,66
6/28/2011,83,78,72
6/29/2011,82,76,69
6/30/2011,82,74,65
7/1/2011,83,73,63
