date,high,avg,low
9/25/2007,60,58,55
9/26/2007,60,58,57
9/27/2007,60,58,57
9/28/2007,62,58,55
9/29/2007,59,57,55
9/30/2007,64,60,57
10/1/2007,62,60,57
10/2/2007,62,60,59
10/3/2007,62,60,57
10/4/2007,62,60,57
10/5/2007,60,58,57
10/6/2007,62,60,57
10/7/2007,64,60,57
10/8/2007,66,62,57
10/9/2007,62,60,57
10/10/2007,64,60,57
10/11/2007,62,60,57
10/12/2007,60,58,57
10/13/2007,64,60,57
10/14/2007,64,60,55
10/15/2007,62,60,57
10/16/2007,64,60,57
10/17/2007,60,58,57
10/18/2007,62,60,57
10/19/2007,66,62,59
10/20/2007,64,60,57
10/21/2007,64,62,59
10/22/2007,66,62,59
10/23/2007,64,62,59
10/24/2007,66,62,59
10/25/2007,66,62,59
10/26/2007,68,64,59
10/27/2007,66,62,59
10/28/2007,64,62,60
10/29/2007,68,64,60
10/30/2007,66,63,60
10/31/2007,66,63,60
11/1/2007,66,63,60
11/2/2007,64,62,59
11/3/2007,66,63,60
11/4/2007,68,64,60
11/5/2007,66,62,59
11/6/2007,66,63,60
11/7/2007,66,63,60
11/8/2007,68,64,60
11/9/2007,64,62,60
11/10/2007,68,64,60
11/11/2007,64,60,57
11/12/2007,64,60,57
11/13/2007,68,64,60
11/14/2007,68,64,60
11/15/2007,68,64,60
11/16/2007,68,64,60
11/17/2007,66,63,60
11/18/2007,68,64,60
11/19/2007,66,62,59
11/20/2007,68,64,59
11/21/2007,68,65,62
11/22/2007,68,64,60
11/23/2007,66,64,62
11/24/2007,69,66,62
11/25/2007,68,65,62
11/26/2007,66,63,60
11/27/2007,71,66,62
11/28/2007,71,66,62
11/29/2007,68,65,62
11/30/2007,69,64,60
12/1/2007,69,66,62
12/2/2007,68,64,60
12/3/2007,69,66,64
12/4/2007,69,66,62
12/5/2007,71,68,64
12/6/2007,69,66,64
12/7/2007,69,66,64
12/8/2007,69,66,64
12/9/2007,68,65,62
12/10/2007,69,66,64
12/11/2007,69,66,64
12/12/2007,69,66,64
12/13/2007,69,66,62
12/14/2007,69,66,62
12/15/2007,69,66,62
12/16/2007,73,68,64
12/17/2007,71,68,64
12/18/2007,71,68,64
12/19/2007,69,66,64
12/20/2007,73,68,64
12/21/2007,73,68,62
12/22/2007,69,66,64
12/23/2007,71,68,64
12/24/2007,73,70,66
12/25/2007,73,68,64
12/26/2007,73,68,64
12/27/2007,73,68,64
12/28/2007,71,68,64
12/29/2007,73,68,64
12/30/2007,73,70,66
12/31/2007,75,70,66
1/1/2008,75,70,66
1/2/2008,73,70,66
1/3/2008,75,70,66
1/4/2008,73,70,66
1/5/2008,75,70,66
1/6/2008,75,72,68
1/7/2008,73,70,68
1/8/2008,75,70,66
1/9/2008,75,72,68
1/10/2008,77,72,68
1/11/2008,73,70,68
1/12/2008,78,73,68
1/13/2008,80,74,69
1/14/2008,77,73,69
1/15/2008,73,70,68
1/16/2008,80,74,68
1/17/2008,80,74,69
1/18/2008,77,73,69
1/19/2008,77,73,69
1/20/2008,78,74,71
1/21/2008,78,74,69
1/22/2008,80,74,69
1/23/2008,82,76,69
1/24/2008,80,76,71
1/25/2008,80,76,71
1/26/2008,80,76,71
1/27/2008,75,72,69
1/28/2008,80,74,69
1/29/2008,77,73,69
1/30/2008,80,74,69
1/31/2008,80,74,69
2/1/2008,84,78,71
2/2/2008,80,74,69
2/3/2008,78,74,71
2/4/2008,78,73,68
2/5/2008,78,73,68
2/6/2008,77,72,68
2/7/2008,77,72,66
2/8/2008,78,72,66
2/9/2008,78,72,66
2/10/2008,80,74,68
2/11/2008,77,72,68
2/12/2008,80,74,69
2/13/2008,82,75,68
2/14/2008,78,73,68
2/15/2008,78,74,69
2/16/2008,77,72,68
2/17/2008,78,74,69
2/18/2008,82,76,69
2/19/2008,75,72,69
2/20/2008,80,74,69
2/21/2008,82,76,71
2/22/2008,82,76,71
2/23/2008,89,80,71
2/24/2008,89,79,69
2/25/2008,84,76,69
2/26/2008,80,74,68
2/27/2008,75,72,68
2/28/2008,80,74,69
2/29/2008,80,74,69
3/1/2008,78,73,68
3/2/2008,77,70,64
3/3/2008,77,72,66
3/4/2008,78,73,68
3/5/2008,82,75,68
3/6/2008,80,74,68
3/7/2008,82,76,71
3/8/2008,82,76,69
3/9/2008,80,76,71
3/10/2008,80,76,71
3/11/2008,77,74,71
3/12/2008,78,74,71
3/13/2008,84,78,71
3/14/2008,78,74,69
3/15/2008,78,74,71
3/16/2008,84,78,73
3/17/2008,78,74,69
3/18/2008,80,76,71
3/19/2008,82,76,71
3/20/2008,82,76,71
3/21/2008,84,78,71
3/22/2008,80,74,69
3/23/2008,84,78,71
3/24/2008,82,76,71
3/25/2008,82,76,69
3/26/2008,82,76,71
3/27/2008,82,76,71
3/28/2008,80,74,69
3/29/2008,86,78,71
3/30/2008,84,76,69
3/31/2008,82,75,68
4/1/2008,82,74,66
4/2/2008,82,74,66
4/3/2008,78,73,68
4/4/2008,78,73,68
4/5/2008,77,72,66
4/6/2008,75,70,64
4/7/2008,77,70,64
4/8/2008,77,70,64
4/9/2008,77,70,64
4/10/2008,75,70,64
4/11/2008,77,70,64
4/12/2008,75,68,62
4/13/2008,71,66,62
4/14/2008,71,66,62
4/15/2008,77,70,64
4/16/2008,75,70,64
4/17/2008,77,70,64
4/18/2008,77,70,62
4/19/2008,71,66,62
4/20/2008,68,65,62
4/21/2008,71,66,62
4/22/2008,73,68,62
4/23/2008,75,70,64
4/24/2008,69,66,64
4/25/2008,75,70,64
4/26/2008,77,70,64
4/27/2008,75,70,64
4/28/2008,75,68,62
4/29/2008,73,68,62
4/30/2008,69,66,62
5/1/2008,77,70,62
5/2/2008,75,68,62
5/3/2008,71,66,62
5/4/2008,68,64,60
5/5/2008,68,65,62
5/6/2008,71,66,60
5/7/2008,73,66,60
5/8/2008,66,63,60
5/9/2008,68,64,60
5/10/2008,64,62,60
5/11/2008,66,63,60
5/12/2008,64,62,60
5/13/2008,68,64,60
5/14/2008,64,62,60
5/15/2008,64,62,59
5/16/2008,64,62,59
5/17/2008,64,62,59
5/18/2008,68,64,60
5/19/2008,62,60,59
5/20/2008,68,64,59
5/21/2008,68,64,59
5/22/2008,69,64,59
5/23/2008,69,66,60
5/24/2008,68,64,59
5/25/2008,69,64,59
5/26/2008,69,64,60
5/27/2008,69,64,60
5/28/2008,69,66,60
5/29/2008,66,63,60
5/30/2008,66,63,60
5/31/2008,66,63,60
6/1/2008,66,63,60
6/2/2008,66,63,60
6/3/2008,66,63,60
6/4/2008,66,63,60
6/5/2008,66,64,62
6/6/2008,68,64,60
6/7/2008,69,64,60
6/8/2008,66,63,60
6/9/2008,66,64,62
6/10/2008,66,64,62
6/11/2008,68,65,62
6/12/2008,68,65,62
6/13/2008,64,63,62
6/14/2008,66,63,60
6/15/2008,71,66,60
6/16/2008,68,65,62
6/17/2008,68,65,62
6/18/2008,64,63,62
6/19/2008,64,62,60
6/20/2008,68,65,62
6/21/2008,68,65,62
6/22/2008,68,66,64
6/23/2008,68,65,62
6/24/2008,66,64,62
6/25/2008,66,64,62
6/26/2008,64,63,62
6/27/2008,66,64,62
6/28/2008,68,65,62
6/29/2008,68,65,62
6/30/2008,68,65,62
7/1/2008,69,66,64
7/2/2008,68,66,64
7/3/2008,68,65,62
7/4/2008,71,66,62
7/5/2008,69,64,60
7/6/2008,69,66,62
7/7/2008,69,66,62
7/8/2008,71,68,64
7/9/2008,73,68,64
7/10/2008,69,66,62
7/11/2008,69,66,64
7/12/2008,69,66,64
7/13/2008,68,66,64
7/14/2008,71,68,64
7/15/2008,71,66,60
7/16/2008,71,68,64
7/17/2008,69,66,64
7/18/2008,71,66,62
7/19/2008,71,66,62
7/20/2008,69,66,62
7/21/2008,68,66,64
7/22/2008,68,65,62
7/23/2008,68,66,64
7/24/2008,69,66,62
7/25/2008,71,68,64
7/26/2008,68,65,62
7/27/2008,66,64,62
7/28/2008,69,66,62
7/29/2008,69,66,62
7/30/2008,66,64,62
7/31/2008,69,66,62
8/1/2008,68,64,60
8/2/2008,66,64,62
8/3/2008,66,63,60
8/4/2008,68,65,62
8/5/2008,66,64,62
8/6/2008,66,64,62
8/7/2008,68,65,62
8/8/2008,66,63,60
8/9/2008,68,65,62
8/10/2008,66,64,62
8/11/2008,66,64,62
8/12/2008,66,63,60
8/13/2008,68,65,62
8/14/2008,71,66,62
8/15/2008,68,65,62
8/16/2008,66,64,60
8/17/2008,64,62,60
8/18/2008,68,65,62
8/19/2008,68,65,62
8/20/2008,66,64,62
8/21/2008,66,63,60
8/22/2008,66,63,60
8/23/2008,69,66,62
8/24/2008,66,64,62
8/25/2008,66,64,60
8/26/2008,66,63,60
8/27/2008,66,63,60
8/28/2008,64,62,60
8/29/2008,69,66,62
8/30/2008,68,64,60
8/31/2008,71,65,59
9/1/2008,69,66,62
9/2/2008,68,64,60
9/3/2008,66,63,60
9/4/2008,68,64,60
9/5/2008,66,64,62
9/6/2008,68,65,62
9/7/2008,68,64,60
9/8/2008,68,65,62
9/9/2008,68,64,60
9/10/2008,69,64,60
9/11/2008,64,62,60
9/12/2008,68,64,60
9/13/2008,66,64,62
9/14/2008,66,63,60
9/15/2008,66,63,60
9/16/2008,68,64,59
9/17/2008,69,64,60
9/18/2008,68,64,60
9/19/2008,68,64,60
9/20/2008,68,64,60
9/21/2008,68,64,59
9/22/2008,66,63,60
9/23/2008,69,64,60
9/24/2008,68,64,60
9/25/2008,69,64,60
9/26/2008,69,64,60
9/27/2008,68,64,60
9/28/2008,68,64,60
9/29/2008,69,66,62
9/30/2008,69,66,62
10/1/2008,68,65,62
10/2/2008,68,65,62
10/3/2008,68,64,60
10/4/2008,66,63,60
10/5/2008,66,63,60
10/6/2008,66,63,60
10/7/2008,66,63,60
10/8/2008,66,63,60
10/9/2008,64,62,60
10/10/2008,69,64,60
10/11/2008,68,64,59
10/12/2008,66,63,60
10/13/2008,66,63,60
10/14/2008,66,63,60
10/15/2008,69,64,60
10/16/2008,68,64,60
10/17/2008,68,64,60
10/18/2008,68,64,60
10/19/2008,73,68,62
10/20/2008,69,66,62
10/21/2008,64,62,60
10/22/2008,66,62,59
10/23/2008,68,64,60
10/24/2008,69,64,60
10/25/2008,68,64,60
10/26/2008,69,64,60
10/27/2008,66,64,62
10/28/2008,66,63,60
10/29/2008,69,64,60
10/30/2008,69,64,60
10/31/2008,71,66,60
11/1/2008,68,64,60
11/2/2008,73,68,62
11/3/2008,69,66,62
11/4/2008,69,64,60
11/5/2008,71,66,62
11/6/2008,69,66,62
11/7/2008,69,66,62
11/8/2008,68,65,62
11/9/2008,69,66,62
11/10/2008,71,66,62
11/11/2008,69,66,62
11/12/2008,71,66,62
11/13/2008,71,68,64
11/14/2008,73,68,62
11/15/2008,71,68,64
11/16/2008,71,66,62
11/17/2008,69,66,64
11/18/2008,75,70,66
11/19/2008,71,68,64
11/20/2008,73,68,64
11/21/2008,71,68,64
11/22/2008,71,68,64
11/23/2008,73,68,64
11/24/2008,75,68,62
11/25/2008,71,68,62
11/26/2008,75,70,64
11/27/2008,73,70,66
11/28/2008,75,70,66
11/29/2008,75,70,66
11/30/2008,73,70,66
12/1/2008,73,68,64
12/2/2008,73,70,66
12/3/2008,69,66,64
12/4/2008,73,70,66
12/5/2008,75,70,66
12/6/2008,77,70,62
12/7/2008,73,68,64
12/8/2008,71,68,66
12/9/2008,75,70,66
12/10/2008,77,72,66
12/11/2008,77,72,66
12/12/2008,75,70,66
12/13/2008,77,72,66
12/14/2008,78,72,66
12/15/2008,75,70,66
12/16/2008,75,70,66
12/17/2008,75,70,66
12/18/2008,77,72,66
12/19/2008,77,72,68
12/20/2008,78,73,68
12/21/2008,75,70,66
12/22/2008,75,70,66
12/23/2008,78,73,68
12/24/2008,77,72,68
12/25/2008,75,70,64
12/26/2008,78,73,68
12/27/2008,75,70,66
12/28/2008,78,72,66
12/29/2008,77,70,64
12/30/2008,73,68,64
12/31/2008,77,72,66
1/1/2009,75,70,66
1/2/2009,77,72,68
1/3/2009,77,72,68
1/4/2009,78,74,69
1/5/2009,78,71,64
1/6/2009,78,72,66
1/7/2009,82,76,69
1/8/2009,82,76,69
1/9/2009,77,72,68
1/10/2009,75,70,66
1/11/2009,75,72,68
1/12/2009,77,72,68
1/13/2009,77,72,68
1/14/2009,78,73,68
1/15/2009,80,74,69
1/16/2009,77,72,68
1/17/2009,80,74,69
1/18/2009,84,78,71
1/19/2009,77,73,69
1/20/2009,82,76,69
1/21/2009,78,74,69
1/22/2009,77,73,69
1/23/2009,77,72,68
1/24/2009,78,74,69
1/25/2009,80,76,71
1/26/2009,78,73,68
1/27/2009,82,76,69
1/28/2009,80,74,68
1/29/2009,80,76,71
1/30/2009,80,76,71
1/31/2009,80,76,71
2/1/2009,82,76,69
2/2/2009,80,74,69
2/3/2009,82,76,71
2/4/2009,82,76,71
2/5/2009,82,76,71
2/6/2009,80,76,71
2/7/2009,80,74,69
2/8/2009,80,74,68
2/9/2009,82,76,69
2/10/2009,77,74,71
2/11/2009,82,75,68
2/12/2009,80,74,68
2/13/2009,82,76,69
2/14/2009,80,74,69
2/15/2009,84,78,71
2/16/2009,78,73,68
2/17/2009,86,78,69
2/18/2009,84,76,69
2/19/2009,82,76,71
2/20/2009,82,78,73
2/21/2009,78,74,69
2/22/2009,78,74,69
2/23/2009,80,74,69
2/24/2009,82,76,71
2/25/2009,78,74,69
2/26/2009,86,78,71
2/27/2009,82,76,69
2/28/2009,82,76,69
3/1/2009,82,76,71
3/2/2009,78,74,69
3/3/2009,77,73,69
3/4/2009,78,74,69
3/5/2009,80,74,69
3/6/2009,80,74,69
3/7/2009,80,74,69
3/8/2009,80,74,69
3/9/2009,80,74,68
3/10/2009,80,74,69
3/11/2009,84,76,69
3/12/2009,80,74,69
3/13/2009,82,76,69
3/14/2009,86,77,68
3/15/2009,84,76,68
3/16/2009,78,73,68
3/17/2009,78,74,71
3/18/2009,80,74,69
3/19/2009,80,74,69
3/20/2009,82,76,69
3/21/2009,77,73,69
3/22/2009,82,76,69
3/23/2009,82,76,69
3/24/2009,78,73,68
3/25/2009,80,74,68
3/26/2009,82,75,68
3/27/2009,80,74,69
3/28/2009,80,74,68
3/29/2009,75,70,66
3/30/2009,78,72,66
3/31/2009,78,74,71
4/1/2009,80,74,69
4/2/2009,82,76,69
4/3/2009,77,72,68
4/4/2009,73,70,66
4/5/2009,78,72,66
4/6/2009,78,72,66
4/7/2009,77,72,66
4/8/2009,77,72,68
4/9/2009,78,73,68
4/10/2009,78,72,66
4/11/2009,78,72,66
4/12/2009,80,73,66
4/13/2009,78,72,66
4/14/2009,78,72,66
4/15/2009,77,72,66
4/16/2009,77,72,66
4/17/2009,71,68,64
4/18/2009,71,68,64
4/19/2009,73,68,64
4/20/2009,77,72,66
4/21/2009,78,73,68
4/22/2009,78,72,66
4/23/2009,78,73,68
4/24/2009,82,74,66
4/25/2009,78,72,66
4/26/2009,75,70,64
4/27/2009,73,68,64
4/28/2009,75,68,62
4/29/2009,77,70,64
4/30/2009,73,68,62
5/1/2009,71,66,62
5/2/2009,71,66,62
5/3/2009,69,66,62
5/4/2009,73,68,62
5/5/2009,75,68,62
5/6/2009,78,72,66
5/7/2009,71,66,62
5/8/2009,75,68,60
5/9/2009,71,66,62
5/10/2009,66,64,62
5/11/2009,64,63,62
5/12/2009,69,66,62
5/13/2009,68,64,60
5/14/2009,66,63,60
5/15/2009,71,66,60
5/16/2009,68,64,60
5/17/2009,69,66,62
5/18/2009,69,64,60
5/19/2009,71,66,62
5/20/2009,68,65,62
5/21/2009,68,65,62
5/22/2009,71,68,64
5/23/2009,71,66,62
5/24/2009,69,66,62
5/25/2009,69,66,62
5/26/2009,64,62,60
5/27/2009,66,63,60
5/28/2009,68,65,62
5/29/2009,68,65,62
5/30/2009,68,65,62
5/31/2009,66,63,60
6/1/2009,66,63,60
6/2/2009,64,62,60
6/3/2009,66,63,60
6/4/2009,69,66,62
6/5/2009,66,63,60
6/6/2009,66,63,60
6/7/2009,69,64,60
6/8/2009,66,63,60
6/9/2009,66,63,60
6/10/2009,68,64,60
6/11/2009,71,65,59
6/12/2009,69,64,60
6/13/2009,68,65,62
6/14/2009,68,65,62
6/15/2009,69,66,62
6/16/2009,69,64,60
6/17/2009,66,64,62
6/18/2009,66,64,62
6/19/2009,69,66,62
6/20/2009,68,66,64
6/21/2009,68,66,64
6/22/2009,69,66,62
6/23/2009,71,68,64
6/24/2009,69,66,64
6/25/2009,71,68,64
6/26/2009,68,66,64
6/27/2009,68,66,64
6/28/2009,69,66,64
6/29/2009,69,66,64
6/30/2009,73,68,64
7/1/2009,73,70,66
7/2/2009,68,66,64
7/3/2009,68,66,64
7/4/2009,69,68,66
7/5/2009,71,68,64
7/6/2009,69,66,64
7/7/2009,71,68,64
7/8/2009,68,66,64
7/9/2009,71,68,64
7/10/2009,68,65,62
7/11/2009,68,66,64
7/12/2009,69,68,66
7/13/2009,71,68,64
7/14/2009,69,66,64
7/15/2009,66,65,64
7/16/2009,69,66,64
7/17/2009,68,66,64
7/18/2009,69,66,64
7/19/2009,68,65,62
7/20/2009,66,64,62
7/21/2009,68,64,60
7/22/2009,68,65,62
7/23/2009,68,65,62
7/24/2009,68,65,62
7/25/2009,66,64,62
7/26/2009,64,62,60
7/27/2009,66,64,62
7/28/2009,64,62,60
7/29/2009,64,62,60
7/30/2009,66,64,62
7/31/2009,66,63,60
8/1/2009,66,64,60
8/2/2009,68,64,60
8/3/2009,66,63,60
8/4/2009,68,64,60
8/5/2009,64,62,60
8/6/2009,64,62,60
8/7/2009,68,65,62
8/8/2009,68,65,62
8/9/2009,68,64,60
8/10/2009,64,62,60
8/11/2009,64,62,59
8/12/2009,66,63,60
8/13/2009,66,63,60
8/14/2009,66,63,60
8/15/2009,64,62,60
8/16/2009,66,63,60
8/17/2009,66,63,60
8/18/2009,66,63,60
8/19/2009,64,62,60
8/20/2009,62,60,59
8/21/2009,68,64,60
8/22/2009,66,63,60
8/23/2009,68,64,60
8/24/2009,68,64,59
8/25/2009,68,64,60
8/26/2009,68,64,60
8/27/2009,64,62,59
8/28/2009,66,62,59
8/29/2009,66,63,60
8/30/2009,69,64,60
8/31/2009,69,66,62
9/1/2009,69,66,62
9/2/2009,68,64,60
9/3/2009,66,63,60
9/4/2009,66,63,60
9/5/2009,68,65,62
9/6/2009,66,63,60
9/7/2009,66,63,60
9/8/2009,68,65,62
9/9/2009,66,64,62
9/10/2009,66,63,60
9/11/2009,66,63,60
9/12/2009,68,64,60
9/13/2009,68,64,59
9/14/2009,68,64,60
9/15/2009,64,62,60
9/16/2009,68,64,59
9/17/2009,64,62,60
9/18/2009,64,62,60
9/19/2009,66,63,60
9/20/2009,68,64,60
9/21/2009,66,63,60
9/22/2009,64,62,59
9/23/2009,68,64,59
9/24/2009,64,62,60
9/25/2009,66,63,60
9/26/2009,66,63,60
9/27/2009,64,62,59
9/28/2009,66,63,60
9/29/2009,68,64,60
9/30/2009,66,62,59
10/1/2009,66,63,60
10/2/2009,66,62,59
10/3/2009,68,64,59
10/4/2009,69,64,60
10/5/2009,68,64,60
10/6/2009,71,66,60
10/7/2009,68,64,60
10/8/2009,68,64,59
10/9/2009,64,62,59
10/10/2009,68,64,59
10/11/2009,69,64,60
10/12/2009,69,63,57
10/13/2009,71,65,59
10/14/2009,68,64,60
10/15/2009,71,66,60
10/16/2009,68,65,62
10/17/2009,69,66,62
10/18/2009,68,64,60
10/19/2009,68,64,60
10/20/2009,69,64,60
10/21/2009,68,64,60
10/22/2009,66,63,60
10/23/2009,68,64,60
10/24/2009,68,64,60
10/25/2009,66,64,62
10/26/2009,68,65,62
10/27/2009,69,66,62
10/28/2009,71,66,62
10/29/2009,69,66,62
10/30/2009,69,64,60
10/31/2009,69,66,62
11/1/2009,71,66,60
11/2/2009,71,66,62
11/3/2009,71,66,62
11/4/2009,71,66,62
11/5/2009,71,68,64
11/6/2009,69,66,64
11/7/2009,71,66,62
11/8/2009,73,68,64
11/9/2009,69,66,64
11/10/2009,71,66,62
11/11/2009,69,66,62
11/12/2009,69,66,64
11/13/2009,71,66,62
11/14/2009,69,66,62
11/15/2009,69,66,64
11/16/2009,73,68,64
11/17/2009,71,68,64
11/18/2009,73,68,64
11/19/2009,73,68,62
11/20/2009,71,66,62
11/21/2009,73,68,64
11/22/2009,73,68,64
11/23/2009,73,68,64
11/24/2009,75,70,64
11/25/2009,73,70,66
11/26/2009,73,68,64
11/27/2009,69,66,64
11/28/2009,73,68,64
11/29/2009,71,68,64
11/30/2009,71,68,64
12/1/2009,71,68,64
12/2/2009,71,68,64
12/3/2009,71,68,66
12/4/2009,69,66,64
12/5/2009,73,68,64
12/6/2009,75,70,66
12/7/2009,75,70,64
12/8/2009,75,70,66
12/9/2009,77,70,64
12/10/2009,71,68,66
12/11/2009,73,70,66
12/12/2009,71,68,66
12/13/2009,73,70,66
12/14/2009,75,70,66
12/15/2009,75,70,64
12/16/2009,77,70,64
12/17/2009,77,72,68
12/18/2009,78,73,68
12/19/2009,77,72,68
12/20/2009,77,72,68
12/21/2009,73,71,69
12/22/2009,75,72,68
12/23/2009,77,72,68
12/24/2009,77,72,68
12/25/2009,80,74,68
12/26/2009,80,74,68
12/27/2009,84,76,68
12/28/2009,78,73,68
12/29/2009,80,74,69
12/30/2009,78,73,68
12/31/2009,80,74,68
1/1/2010,78,74,69
1/2/2010,78,74,69
1/3/2010,78,74,69
1/4/2010,78,74,69
1/5/2010,78,74,71
1/6/2010,80,76,71
1/7/2010,75,72,68
1/8/2010,75,72,69
1/9/2010,80,76,71
1/10/2010,77,74,71
1/11/2010,77,74,71
1/12/2010,78,74,71
1/13/2010,78,74,71
1/14/2010,78,74,71
1/15/2010,78,74,69
1/16/2010,75,73,71
1/17/2010,80,76,71
1/18/2010,77,74,71
1/19/2010,80,76,71
1/20/2010,80,74,69
1/21/2010,77,73,69
1/22/2010,77,73,69
1/23/2010,77,74,71
1/24/2010,80,74,69
1/25/2010,82,76,69
1/26/2010,82,76,71
1/27/2010,78,74,71
1/28/2010,80,76,73
1/29/2010,82,76,71
1/30/2010,82,76,71
1/31/2010,80,76,71
2/1/2010,80,74,69
2/2/2010,82,78,73
2/3/2010,80,76,71
2/4/2010,82,76,71
2/5/2010,86,80,73
2/6/2010,82,78,73
2/7/2010,86,80,73
2/8/2010,80,76,71
2/9/2010,80,76,73
2/10/2010,78,74,71
2/11/2010,84,78,73
2/12/2010,82,78,73
2/13/2010,84,78,71
2/14/2010,82,76,71
2/15/2010,84,78,73
2/16/2010,82,78,73
2/17/2010,82,76,71
2/18/2010,78,74,71
2/19/2010,80,76,71
2/20/2010,82,76,71
2/21/2010,78,74,71
2/22/2010,80,76,71
2/23/2010,80,74,69
2/24/2010,82,76,69
2/25/2010,82,76,69
2/26/2010,80,76,71
2/27/2010,82,76,71
2/28/2010,78,74,71
3/1/2010,82,76,71
3/2/2010,80,76,71
3/3/2010,78,74,71
3/4/2010,78,74,71
3/5/2010,78,74,69
3/6/2010,78,74,71
3/7/2010,80,74,69
3/8/2010,80,76,71
3/9/2010,78,74,71
3/10/2010,82,76,71
3/11/2010,80,76,71
3/12/2010,80,76,73
3/13/2010,80,76,71
3/14/2010,80,74,69
3/15/2010,78,74,71
3/16/2010,78,74,71
3/17/2010,80,76,73
3/18/2010,80,76,71
3/19/2010,84,76,69
3/20/2010,78,74,69
3/21/2010,78,74,71
3/22/2010,82,76,69
3/23/2010,80,76,71
3/24/2010,80,74,69
3/25/2010,82,75,68
3/26/2010,78,74,69
3/27/2010,78,74,69
3/28/2010,80,74,69
3/29/2010,77,72,68
3/30/2010,78,73,68
3/31/2010,80,74,68
4/1/2010,80,74,68
4/2/2010,77,72,68
4/3/2010,80,74,68
4/4/2010,78,74,69
4/5/2010,78,74,69
4/6/2010,78,73,68
4/7/2010,78,73,68
4/8/2010,78,73,68
4/9/2010,78,73,68
4/10/2010,78,72,66
4/11/2010,82,74,66
4/12/2010,78,72,66
4/13/2010,86,78,71
4/14/2010,80,74,68
4/15/2010,75,72,68
4/16/2010,78,72,66
4/17/2010,75,72,68
4/18/2010,75,72,68
4/19/2010,73,70,66
4/20/2010,73,68,64
4/21/2010,73,70,66
4/22/2010,71,68,64
4/23/2010,73,68,62
4/24/2010,73,68,64
4/25/2010,71,68,64
4/26/2010,73,70,66
4/27/2010,71,68,66
4/28/2010,75,70,66
4/29/2010,78,72,66
4/30/2010,75,70,66
5/1/2010,75,70,66
5/2/2010,71,68,66
5/3/2010,73,70,66
5/4/2010,71,68,66
5/5/2010,71,68,66
5/6/2010,71,68,66
5/7/2010,69,68,66
5/8/2010,68,66,64
5/9/2010,69,66,64
5/10/2010,71,68,64
5/11/2010,71,68,64
5/12/2010,73,68,64
5/13/2010,73,68,62
5/14/2010,73,70,66
5/15/2010,71,68,66
5/16/2010,69,66,64
5/17/2010,69,66,64
5/18/2010,68,66,64
5/19/2010,69,66,64
5/20/2010,71,68,64
5/21/2010,69,66,62
5/22/2010,68,66,64
5/23/2010,69,66,64
5/24/2010,66,64,62
5/25/2010,66,65,64
5/26/2010,68,65,62
5/27/2010,73,68,62
5/28/2010,73,68,62
5/29/2010,75,68,62
5/30/2010,73,68,64
5/31/2010,68,66,64
6/1/2010,68,66,64
6/2/2010,69,66,64
6/3/2010,71,66,62
6/4/2010,69,64,60
6/5/2010,64,62,60
6/6/2010,68,64,60
6/7/2010,66,63,60
6/8/2010,69,66,62
6/9/2010,69,66,62
6/10/2010,71,66,62
6/11/2010,68,66,64
6/12/2010,66,64,62
6/13/2010,69,66,62
6/14/2010,66,64,62
6/15/2010,69,66,62
6/16/2010,68,65,60
6/17/2010,66,63,60
6/18/2010,66,63,60
6/19/2010,66,64,62
6/20/2010,64,63,62
6/21/2010,66,63,60
6/22/2010,64,62,60
6/23/2010,69,64,60
6/24/2010,64,62,60
6/25/2010,64,62,60
6/26/2010,64,62,60
6/27/2010,64,62,60
6/28/2010,62,61,60
6/29/2010,66,63,60
6/30/2010,62,60,59
7/1/2010,62,60,59
7/2/2010,64,62,59
7/3/2010,64,62,59
7/4/2010,64,62,59
7/5/2010,64,62,60
7/6/2010,64,62,60
7/7/2010,62,61,60
7/8/2010,62,61,60
7/9/2010,66,62,59
7/10/2010,66,62,59
7/11/2010,64,62,59
7/12/2010,62,60,59
7/13/2010,66,62,59
7/14/2010,64,62,59
7/15/2010,62,60,59
7/16/2010,62,60,59
7/17/2010,62,60,59
7/18/2010,62,60,59
7/19/2010,64,60,57
7/20/2010,64,60,57
7/21/2010,66,60,55
7/22/2010,60,60,59
7/23/2010,62,60,59
7/24/2010,66,60,55
7/25/2010,60,60,57
7/26/2010,62,60,57
7/27/2010,62,60,57
7/28/2010,60,58,57
7/29/2010,62,60,57
7/30/2010,62,60,57
7/31/2010,62,60,57
8/1/2010,62,60,57
8/2/2010,60,58,57
8/3/2010,60,58,57
8/4/2010,62,58,55
8/5/2010,64,60,57
8/6/2010,64,60,57
8/7/2010,66,62,59
8/8/2010,62,60,57
8/9/2010,64,60,57
8/10/2010,66,60,55
8/11/2010,66,62,59
8/12/2010,62,60,59
8/13/2010,66,62,59
8/14/2010,66,62,59
8/15/2010,64,60,57
8/16/2010,62,60,57
8/17/2010,64,62,59
8/18/2010,62,60,57
8/19/2010,62,60,57
8/20/2010,66,62,59
8/21/2010,64,62,59
8/22/2010,62,60,57
8/23/2010,62,60,57
8/24/2010,64,62,59
8/25/2010,68,64,59
8/26/2010,64,62,59
8/27/2010,64,60,57
8/28/2010,64,62,59
8/29/2010,62,60,59
8/30/2010,64,62,59
8/31/2010,66,62,59
9/1/2010,64,60,57
9/2/2010,64,62,59
9/3/2010,64,62,59
9/4/2010,62,60,57
